observation_month,release_month,item_code,item_label,item_label_raw,unit,unit_source,extreme_type,geography_type,state,state_raw_label,zone,price_ngn,is_shared_extreme,raw_callout_text,observation_month_basis,source_anomaly,header_row_used,source_file,source_member,source_sheet,source_row,source_column_index,source_cell_reference
2025-01-01,2025-01-01,RICE_LOCAL_SHORT_GRAIN,"Rice Local, short-Grained","Rice Local, short-Grained",1 kg,NBS_REPORT_PDF,LOWEST,STATE,Oyo,Oyo,South West,1578.69,FALSE,Oyo (1578.69),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_food_table_Jan25.xlsx,,Selected Food Jan 2025,30,8,H30
2025-01-01,2025-01-01,RICE_IMPORTED_LONG_GRAIN,Rice Long-Grained (Imported),Rice Long-Grained (Imported),,,HIGHEST,STATE,Plateau,Plateau,North Central,3181.82,FALSE,Plateau (3181.82),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_food_table_Jan25.xlsx,,Selected Food Jan 2025,31,7,G31
2025-01-01,2025-01-01,RICE_IMPORTED_LONG_GRAIN,Rice Long-Grained (Imported),Rice Long-Grained (Imported),,,LOWEST,STATE,Oyo,Oyo,South West,1935.48,FALSE,Oyo (1935.48),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_food_table_Jan25.xlsx,,Selected Food Jan 2025,31,8,H31
2025-01-01,2025-01-01,SEMOVITA_1KG,"Semovita, Prepacked (1kg)","Semovita, Prepacked (1kg)",1 kg,SPREADSHEET_LABEL,HIGHEST,STATE,Rivers,Rivers,South South,2550,FALSE,Rivers (2550),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_food_table_Jan25.xlsx,,Selected Food Jan 2025,32,7,G32
2025-01-01,2025-01-01,SEMOVITA_1KG,"Semovita, Prepacked (1kg)","Semovita, Prepacked (1kg)",1 kg,SPREADSHEET_LABEL,LOWEST,STATE,Oyo,Oyo,South West,1700,FALSE,Oyo (1700),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_food_table_Jan25.xlsx,,Selected Food Jan 2025,32,8,H32
2025-01-01,2025-01-01,FISH_SMOKED_MACKEREL,Smoked fish (Mackerel),Smoked fish (Mackerel),,,HIGHEST,STATE,Kwara,Kwara,North Central,8000,FALSE,Kwara (8000),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_food_table_Jan25.xlsx,,Selected Food Jan 2025,33,7,G33
2025-01-01,2025-01-01,FISH_SMOKED_MACKEREL,Smoked fish (Mackerel),Smoked fish (Mackerel),,,LOWEST,STATE,Kebbi,Kebbi,North West,3360.04,FALSE,Kebbi (3360.04),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_food_table_Jan25.xlsx,,Selected Food Jan 2025,33,8,H33
2025-01-01,2025-01-01,POTATO_SWEET,Sweet potatoes,Sweet potatoes,,,HIGHEST,STATE,Taraba,Taraba,North East,1700,FALSE,Taraba (1700),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_food_table_Jan25.xlsx,,Selected Food Jan 2025,34,7,G34
2025-01-01,2025-01-01,POTATO_SWEET,Sweet potatoes,Sweet potatoes,,,LOWEST,STATE,Nasarawa,Nasarawa,North Central,500,FALSE,Nasarawa (500),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_food_table_Jan25.xlsx,,Selected Food Jan 2025,34,8,H34
2025-01-01,2025-01-01,FISH_TILAPIA_FRESH,Tilapia fresh fish (Epiya),Tilapia fresh fish (Epiya),,,HIGHEST,STATE,Benue,Benue,North Central,8239.29,FALSE,Benue (8239.29),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_food_table_Jan25.xlsx,,Selected Food Jan 2025,35,7,G35
2025-01-01,2025-01-01,FISH_TILAPIA_FRESH,Tilapia fresh fish (Epiya),Tilapia fresh fish (Epiya),,,LOWEST,STATE,Kebbi,Kebbi,North West,3692.11,FALSE,Kebbi (3692.11),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_food_table_Jan25.xlsx,,Selected Food Jan 2025,35,8,H35
2025-01-01,2025-01-01,MILK_EVAP_PEAK_150G,"Tin Milk-Evaporated, Peak Milk, 150g","Tin Milk-Evaporated, Peak Milk, 150g",150 g,SPREADSHEET_LABEL,HIGHEST,STATE,Rivers,Rivers,South South,1150,FALSE,Rivers (1150),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_food_table_Jan25.xlsx,,Selected Food Jan 2025,36,7,G36
2025-01-01,2025-01-01,MILK_EVAP_PEAK_150G,"Tin Milk-Evaporated, Peak Milk, 150g","Tin Milk-Evaporated, Peak Milk, 150g",150 g,SPREADSHEET_LABEL,LOWEST,STATE,Bayelsa,Bayelsa,South South,725,FALSE,Bayelsa (725),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_food_table_Jan25.xlsx,,Selected Food Jan 2025,36,8,H36
2025-01-01,2025-01-01,MILK_EVAP_THREECROWN_160G,"Tin Milk-Evaporated, Three Crown Milk, 160g","Tin Milk-Evaporated, Three Crown Milk, 160g",160 g,SPREADSHEET_LABEL,HIGHEST,STATE,Bayelsa,Bayelsa,South South,1200,FALSE,Bayelsa (1200),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_food_table_Jan25.xlsx,,Selected Food Jan 2025,37,7,G37
2025-01-01,2025-01-01,MILK_EVAP_THREECROWN_160G,"Tin Milk-Evaporated, Three Crown Milk, 160g","Tin Milk-Evaporated, Three Crown Milk, 160g",160 g,SPREADSHEET_LABEL,LOWEST,STATE,Benue,Benue,North Central,675,FALSE,Benue (675),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_food_table_Jan25.xlsx,,Selected Food Jan 2025,37,8,H37
2025-01-01,2025-01-01,FISH_TITUS_FROZEN,"Titus, frozen","Titus, frozen",,,HIGHEST,STATE,Kwara,Kwara,North Central,8343.26,FALSE,Kwara (8343.26),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_food_table_Jan25.xlsx,,Selected Food Jan 2025,38,7,G38
2025-01-01,2025-01-01,FISH_TITUS_FROZEN,"Titus, frozen","Titus, frozen",,,LOWEST,STATE,Taraba,Taraba,North East,4000,FALSE,Taraba (4000),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_food_table_Jan25.xlsx,,Selected Food Jan 2025,38,8,H38
2025-01-01,2025-01-01,TOMATOES_FRESH,"Tomatoes, fresh","Tomatoes, fresh",1 kg,NBS_REPORT_PDF,HIGHEST,STATE,Ebonyi,Ebonyi,South East,1778.11,FALSE,Ebonyi (1778.11),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_food_table_Jan25.xlsx,,Selected Food Jan 2025,39,7,G39
2025-01-01,2025-01-01,TOMATOES_FRESH,"Tomatoes, fresh","Tomatoes, fresh",1 kg,NBS_REPORT_PDF,LOWEST,STATE,Kebbi,Kebbi,North West,512.96,FALSE,Kebbi (512.96),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_food_table_Jan25.xlsx,,Selected Food Jan 2025,39,8,H39
2025-01-01,2025-01-01,VEG_OIL_75CL,"Vegetable Oil, 75cl","Vegetable Oil, 75cl",75 cl,SPREADSHEET_LABEL,HIGHEST,STATE,Ekiti,Ekiti,South West,4616.67,FALSE,Ekiti (4616.67),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_food_table_Jan25.xlsx,,Selected Food Jan 2025,40,7,G40
2025-01-01,2025-01-01,VEG_OIL_75CL,"Vegetable Oil, 75cl","Vegetable Oil, 75cl",75 cl,SPREADSHEET_LABEL,LOWEST,STATE,Adamawa,Adamawa,North East,1800,FALSE,Adamawa (1800),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_food_table_Jan25.xlsx,,Selected Food Jan 2025,40,8,H40
2025-01-01,2025-01-01,WATERMELON_WHOLE,"Watermelon whole, medium size fresh","Watermelon whole, medium size fresh",,,HIGHEST,STATE,Akwa Ibom,Akwa Ibom,South South,2500,FALSE,Akwa Ibom (2500),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_food_table_Jan25.xlsx,,Selected Food Jan 2025,41,7,G41
2025-01-01,2025-01-01,WATERMELON_WHOLE,"Watermelon whole, medium size fresh","Watermelon whole, medium size fresh",,,LOWEST,STATE,Zamfara,Zamfara,North West,1200,FALSE,Zamfara (1200),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_food_table_Jan25.xlsx,,Selected Food Jan 2025,41,8,H41
2025-01-01,2025-01-01,WHEAT_FLOUR_2KG,"Wheat Flour, Prepacked (2kg)","Wheat Flour, Prepacked (2kg)",2 kg,SPREADSHEET_LABEL,HIGHEST,STATE,Borno,Borno,North East,5500,FALSE,Borno (5500),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_food_table_Jan25.xlsx,,Selected Food Jan 2025,42,7,G42
2025-01-01,2025-01-01,WHEAT_FLOUR_2KG,"Wheat Flour, Prepacked (2kg)","Wheat Flour, Prepacked (2kg)",2 kg,SPREADSHEET_LABEL,LOWEST,STATE,Bauchi,Bauchi,North East,2700,FALSE,Bauchi (2700),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_food_table_Jan25.xlsx,,Selected Food Jan 2025,42,8,H42
2025-01-01,2025-01-01,YAM_TUBER,Yam Tuber,Yam Tuber,1 kg,NBS_REPORT_PDF,HIGHEST,STATE,Ogun,Ogun,South West,2566.67,FALSE,Ogun (2566.67),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_food_table_Jan25.xlsx,,Selected Food Jan 2025,43,7,G43
2025-01-01,2025-01-01,YAM_TUBER,Yam Tuber,Yam Tuber,1 kg,NBS_REPORT_PDF,LOWEST,STATE,Ondo,Ondo,South West,1450,FALSE,Ondo (1450),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_food_table_Jan25.xlsx,,Selected Food Jan 2025,43,8,H43
2025-03-01,2025-03-01,EGG_AGRIC,"Agric hen eggs,","Agric hen eggs,",,,HIGHEST,STATE,Enugu,Enugu,South East,354.75,FALSE,Enugu (354.75),RELEASE_CURRENT_PERIOD_COLUMN,STALE_SHEET_NAME,1,selected_food_table_Mar_25.xlsx,,Selected Food Dec 2024,2,7,G2
2025-03-01,2025-03-01,EGG_AGRIC,"Agric hen eggs,","Agric hen eggs,",,,LOWEST,STATE,Kaduna,Kaduna,North West,210,FALSE,Kaduna (210),RELEASE_CURRENT_PERIOD_COLUMN,STALE_SHEET_NAME,1,selected_food_table_Mar_25.xlsx,,Selected Food Dec 2024,2,8,H2
2025-03-01,2025-03-01,EGG_AGRIC_CRATE30,"Agric hen eggs, (a Crate of 30 pieces)","Agric hen eggs, (a Crate of 30 pieces)",1 crate of 30 pieces,SPREADSHEET_LABEL,HIGHEST,STATE,Enugu,Enugu,South East,7930,FALSE,Enugu (7930),RELEASE_CURRENT_PERIOD_COLUMN,STALE_SHEET_NAME,1,selected_food_table_Mar_25.xlsx,,Selected Food Dec 2024,3,7,G3
2025-03-01,2025-03-01,EGG_AGRIC_CRATE30,"Agric hen eggs, (a Crate of 30 pieces)","Agric hen eggs, (a Crate of 30 pieces)",1 crate of 30 pieces,SPREADSHEET_LABEL,LOWEST,STATE,Niger,Niger,North Central,5300,FALSE,Niger (5300),RELEASE_CURRENT_PERIOD_COLUMN,STALE_SHEET_NAME,1,selected_food_table_Mar_25.xlsx,,Selected Food Dec 2024,3,8,H3
2025-03-01,2025-03-01,BEANS_BROWN,Beans Brown,Beans Brown,1 kg,NBS_REPORT_PDF,HIGHEST,STATE,Abia,Abia,South East,3651.13,FALSE,Abia (3651.13),RELEASE_CURRENT_PERIOD_COLUMN,STALE_SHEET_NAME,1,selected_food_table_Mar_25.xlsx,,Selected Food Dec 2024,4,7,G4
2025-03-01,2025-03-01,BEANS_BROWN,Beans Brown,Beans Brown,1 kg,NBS_REPORT_PDF,LOWEST,STATE,Sokoto,Sokoto,North West,1634.36,FALSE,Sokoto (1634.36),RELEASE_CURRENT_PERIOD_COLUMN,STALE_SHEET_NAME,1,selected_food_table_Mar_25.xlsx,,Selected Food Dec 2024,4,8,H4
2025-03-01,2025-03-01,BEANS_WHITE,Beans white,Beans white,,,HIGHEST,STATE,Enugu,Enugu,South East,3122.19,FALSE,Enugu (3122.19),RELEASE_CURRENT_PERIOD_COLUMN,STALE_SHEET_NAME,1,selected_food_table_Mar_25.xlsx,,Selected Food Dec 2024,5,7,G5
2025-03-01,2025-03-01,BEANS_WHITE,Beans white,Beans white,,,LOWEST,STATE,Abuja,Abuja,North Central,1521.57,FALSE,Abuja (1521.57),RELEASE_CURRENT_PERIOD_COLUMN,STALE_SHEET_NAME,1,selected_food_table_Mar_25.xlsx,,Selected Food Dec 2024,5,8,H5
2025-03-01,2025-03-01,BEEF_BONELESS,Beef Boneless,Beef Boneless,1 kg,NBS_REPORT_PDF,HIGHEST,STATE,Imo,Imo,South East,8569.93,FALSE,Imo (8569.93),RELEASE_CURRENT_PERIOD_COLUMN,STALE_SHEET_NAME,1,selected_food_table_Mar_25.xlsx,,Selected Food Dec 2024,6,7,G6
2025-03-01,2025-03-01,BEEF_BONELESS,Beef Boneless,Beef Boneless,1 kg,NBS_REPORT_PDF,LOWEST,STATE,Yobe,Yobe,North East,5250,FALSE,Yobe (5250),RELEASE_CURRENT_PERIOD_COLUMN,STALE_SHEET_NAME,1,selected_food_table_Mar_25.xlsx,,Selected Food Dec 2024,6,8,H6
2025-03-01,2025-03-01,BREAD_SLICED_450G,"Bread (sliced), 450g","Bread (sliced), 450g",450 g,SPREADSHEET_LABEL,HIGHEST,STATE,Ogun,Ogun,South West,2187.92,FALSE,Ogun (2187.92),RELEASE_CURRENT_PERIOD_COLUMN,STALE_SHEET_NAME,1,selected_food_table_Mar_25.xlsx,,Selected Food Dec 2024,7,7,G7
2025-03-01,2025-03-01,BREAD_SLICED_450G,"Bread (sliced), 450g","Bread (sliced), 450g",450 g,SPREADSHEET_LABEL,LOWEST,STATE,Osun,Osun,South West,1256.25,FALSE,Osun (1256.25),RELEASE_CURRENT_PERIOD_COLUMN,STALE_SHEET_NAME,1,selected_food_table_Mar_25.xlsx,,Selected Food Dec 2024,7,8,H7
2025-03-01,2025-03-01,BREAD_UNSLICED_450G,"Bread (unsliced), 450g","Bread (unsliced), 450g",450 g,SPREADSHEET_LABEL,HIGHEST,STATE,Ebonyi,Ebonyi,South East,1908.56,FALSE,Ebonyi (1908.56),RELEASE_CURRENT_PERIOD_COLUMN,STALE_SHEET_NAME,1,selected_food_table_Mar_25.xlsx,,Selected Food Dec 2024,8,7,G8
2025-03-01,2025-03-01,BREAD_UNSLICED_450G,"Bread (unsliced), 450g","Bread (unsliced), 450g",450 g,SPREADSHEET_LABEL,LOWEST,STATE,Yobe,Yobe,North East,960,FALSE,Yobe (960),RELEASE_CURRENT_PERIOD_COLUMN,STALE_SHEET_NAME,1,selected_food_table_Mar_25.xlsx,,Selected Food Dec 2024,8,8,H8
2025-03-01,2025-03-01,CARROTS_FRESH,"Carrots, fresh","Carrots, fresh",1 kg,NBS_REPORT_PDF,HIGHEST,STATE,Imo,Imo,South East,2980.7,FALSE,Imo (2980.7),RELEASE_CURRENT_PERIOD_COLUMN,STALE_SHEET_NAME,1,selected_food_table_Mar_25.xlsx,,Selected Food Dec 2024,9,7,G9
2025-03-01,2025-03-01,CARROTS_FRESH,"Carrots, fresh","Carrots, fresh",1 kg,NBS_REPORT_PDF,LOWEST,STATE,Zamfara,Zamfara,North West,1450,FALSE,Zamfara (1450),RELEASE_CURRENT_PERIOD_COLUMN,STALE_SHEET_NAME,1,selected_food_table_Mar_25.xlsx,,Selected Food Dec 2024,9,8,H9
2025-03-01,2025-03-01,FISH_CATFISH_FRESH,Cat fresh fish,Cat fresh fish,,,HIGHEST,STATE,Plateau,Plateau,North Central,8213.1,FALSE,Plateau (8213.1),RELEASE_CURRENT_PERIOD_COLUMN,STALE_SHEET_NAME,1,selected_food_table_Mar_25.xlsx,,Selected Food Dec 2024,10,7,G10
2025-03-01,2025-03-01,FISH_CATFISH_FRESH,Cat fresh fish,Cat fresh fish,,,LOWEST,STATE,Zamfara,Zamfara,North West,3590,FALSE,Zamfara (3590),RELEASE_CURRENT_PERIOD_COLUMN,STALE_SHEET_NAME,1,selected_food_table_Mar_25.xlsx,,Selected Food Dec 2024,10,8,H10
2025-03-01,2025-03-01,CHICKEN_FEET,Chicken feet,Chicken feet,,,HIGHEST,STATE,Ondo,Ondo,South West,4750,FALSE,Ondo (4750),RELEASE_CURRENT_PERIOD_COLUMN,STALE_SHEET_NAME,1,selected_food_table_Mar_25.xlsx,,Selected Food Dec 2024,11,7,G11
2025-03-01,2025-03-01,CHICKEN_FEET,Chicken feet,Chicken feet,,,LOWEST,STATE,Kano,Kano,North West,2281.25,FALSE,Kano (2281.25),RELEASE_CURRENT_PERIOD_COLUMN,STALE_SHEET_NAME,1,selected_food_table_Mar_25.xlsx,,Selected Food Dec 2024,11,8,H11
2025-03-01,2025-03-01,CHICKEN_MEAT_FROZEN,Chicken meat (Frozen),Chicken meat (Frozen),,,HIGHEST,STATE,Enugu,Enugu,South East,8200,FALSE,Enugu (8200),RELEASE_CURRENT_PERIOD_COLUMN,STALE_SHEET_NAME,1,selected_food_table_Mar_25.xlsx,,Selected Food Dec 2024,12,7,G12
2025-03-01,2025-03-01,CHICKEN_MEAT_FROZEN,Chicken meat (Frozen),Chicken meat (Frozen),,,LOWEST,STATE,Sokoto,Sokoto,North West,4500,FALSE,Sokoto (4500),RELEASE_CURRENT_PERIOD_COLUMN,STALE_SHEET_NAME,1,selected_food_table_Mar_25.xlsx,,Selected Food Dec 2024,12,8,H12
2025-03-01,2025-03-01,CHICKEN_WINGS,Chicken Wings,Chicken Wings,,,HIGHEST,STATE,Ogun,Ogun,South West,6324.11,FALSE,Ogun (6324.11),RELEASE_CURRENT_PERIOD_COLUMN,STALE_SHEET_NAME,1,selected_food_table_Mar_25.xlsx,,Selected Food Dec 2024,13,7,G13
2025-03-01,2025-03-01,CHICKEN_WINGS,Chicken Wings,Chicken Wings,,,LOWEST,STATE,Yobe,Yobe,North East,3184.25,FALSE,Yobe (3184.25),RELEASE_CURRENT_PERIOD_COLUMN,STALE_SHEET_NAME,1,selected_food_table_Mar_25.xlsx,,Selected Food Dec 2024,13,8,H13
2025-03-01,2025-03-01,CRAYFISH_SMALL_WHITE,Cray fish small white,Cray fish small white,1 kg,NBS_REPORT_PDF,HIGHEST,STATE,Kogi,Kogi,North Central,8000,FALSE,Kogi (8000),RELEASE_CURRENT_PERIOD_COLUMN,STALE_SHEET_NAME,1,selected_food_table_Mar_25.xlsx,,Selected Food Dec 2024,14,7,G14
2025-03-01,2025-03-01,CRAYFISH_SMALL_WHITE,Cray fish small white,Cray fish small white,1 kg,NBS_REPORT_PDF,LOWEST,STATE,Bayelsa,Bayelsa,South South,4500,FALSE,Bayelsa (4500),RELEASE_CURRENT_PERIOD_COLUMN,STALE_SHEET_NAME,1,selected_food_table_Mar_25.xlsx,,Selected Food Dec 2024,14,8,H14
2025-03-01,2025-03-01,FISH_DRIED_BONGA,"Dried fish, Bonga","Dried fish, Bonga",,,HIGHEST,STATE,Ebonyi,Ebonyi,South East,10004.01,FALSE,Ebonyi (10004.01),RELEASE_CURRENT_PERIOD_COLUMN,STALE_SHEET_NAME,1,selected_food_table_Mar_25.xlsx,,Selected Food Dec 2024,15,7,G15
2025-03-01,2025-03-01,FISH_DRIED_BONGA,"Dried fish, Bonga","Dried fish, Bonga",,,LOWEST,STATE,Osun,Osun,South West,4420,FALSE,Osun (4420),RELEASE_CURRENT_PERIOD_COLUMN,STALE_SHEET_NAME,1,selected_food_table_Mar_25.xlsx,,Selected Food Dec 2024,15,8,H15
2025-03-01,2025-03-01,GARRI_WHITE,Garri white,Garri white,1 kg,NBS_REPORT_PDF,HIGHEST,STATE,Abuja,Abuja,North Central,1901.33,FALSE,Abuja (1901.33),RELEASE_CURRENT_PERIOD_COLUMN,STALE_SHEET_NAME,1,selected_food_table_Mar_25.xlsx,,Selected Food Dec 2024,16,7,G16
2025-03-01,2025-03-01,GARRI_WHITE,Garri white,Garri white,1 kg,NBS_REPORT_PDF,LOWEST,STATE,Ondo,Ondo,South West,950,FALSE,Ondo (950),RELEASE_CURRENT_PERIOD_COLUMN,STALE_SHEET_NAME,1,selected_food_table_Mar_25.xlsx,,Selected Food Dec 2024,16,8,H16
2025-03-01,2025-03-01,GARRI_YELLOW,Garri Yellow,Garri Yellow,,,HIGHEST,STATE,Katsina,Katsina,North West,1903.28,FALSE,Katsina (1903.28),RELEASE_CURRENT_PERIOD_COLUMN,STALE_SHEET_NAME,1,selected_food_table_Mar_25.xlsx,,Selected Food Dec 2024,17,7,G17
2025-03-01,2025-03-01,GARRI_YELLOW,Garri Yellow,Garri Yellow,,,LOWEST,STATE,Oyo,Oyo,South West,1152.77,FALSE,Oyo (1152.77),RELEASE_CURRENT_PERIOD_COLUMN,STALE_SHEET_NAME,1,selected_food_table_Mar_25.xlsx,,Selected Food Dec 2024,17,8,H17
2025-03-01,2025-03-01,GINGER_FRESH,"Ginger, fresh","Ginger, fresh",1 kg,NBS_REPORT_PDF,HIGHEST,STATE,Ebonyi,Ebonyi,South East,6079.7,FALSE,Ebonyi (6079.7),RELEASE_CURRENT_PERIOD_COLUMN,STALE_SHEET_NAME,1,selected_food_table_Mar_25.xlsx,,Selected Food Dec 2024,18,7,G18
2025-03-01,2025-03-01,GINGER_FRESH,"Ginger, fresh","Ginger, fresh",1 kg,NBS_REPORT_PDF,LOWEST,STATE,Katsina,Katsina,North West,3044.38,FALSE,Katsina (3044.38),RELEASE_CURRENT_PERIOD_COLUMN,STALE_SHEET_NAME,1,selected_food_table_Mar_25.xlsx,,Selected Food Dec 2024,18,8,H18
2025-03-01,2025-03-01,GOAT_MEAT_BONE_IN,Goat Meat Bone in,Goat Meat Bone in,,,HIGHEST,STATE,Akwa Ibom,Akwa Ibom,South South,10340,FALSE,Akwa Ibom (10340),RELEASE_CURRENT_PERIOD_COLUMN,STALE_SHEET_NAME,1,selected_food_table_Mar_25.xlsx,,Selected Food Dec 2024,19,7,G19
2025-03-01,2025-03-01,GOAT_MEAT_BONE_IN,Goat Meat Bone in,Goat Meat Bone in,,,LOWEST,STATE,Kogi,Kogi,North Central,3850,FALSE,Kogi (3850),RELEASE_CURRENT_PERIOD_COLUMN,STALE_SHEET_NAME,1,selected_food_table_Mar_25.xlsx,,Selected Food Dec 2024,19,8,H19
2025-03-01,2025-03-01,GROUNDNUT_OIL_75CL,"Groundnut oil, 75cl","Groundnut oil, 75cl",75 cl,SPREADSHEET_LABEL,HIGHEST,STATE,Ekiti,Ekiti,South West,4209.71,FALSE,Ekiti (4209.71),RELEASE_CURRENT_PERIOD_COLUMN,STALE_SHEET_NAME,1,selected_food_table_Mar_25.xlsx,,Selected Food Dec 2024,20,7,G20
2025-03-01,2025-03-01,GROUNDNUT_OIL_75CL,"Groundnut oil, 75cl","Groundnut oil, 75cl",75 cl,SPREADSHEET_LABEL,LOWEST,STATE,Ebonyi,Ebonyi,South East,2394.41,FALSE,Ebonyi (2394.41),RELEASE_CURRENT_PERIOD_COLUMN,STALE_SHEET_NAME,1,selected_food_table_Mar_25.xlsx,,Selected Food Dec 2024,20,8,H20
2025-03-01,2025-03-01,GROUNDNUTS_ROASTED_75CL,"Groundnuts, roasted,75cl bottle","Groundnuts, roasted,75cl bottle",75 cl bottle,SPREADSHEET_LABEL,HIGHEST,STATE,Zamfara,Zamfara,North West,3235.2,FALSE,Zamfara (3235.2),RELEASE_CURRENT_PERIOD_COLUMN,STALE_SHEET_NAME,1,selected_food_table_Mar_25.xlsx,,Selected Food Dec 2024,21,7,G21
2025-03-01,2025-03-01,GROUNDNUTS_ROASTED_75CL,"Groundnuts, roasted,75cl bottle","Groundnuts, roasted,75cl bottle",75 cl bottle,SPREADSHEET_LABEL,LOWEST,STATE,Kwara,Kwara,North Central,2000,FALSE,Kwara (2000),RELEASE_CURRENT_PERIOD_COLUMN,STALE_SHEET_NAME,1,selected_food_table_Mar_25.xlsx,,Selected Food Dec 2024,21,8,H21
2025-03-01,2025-03-01,POTATO_IRISH,Irish Potatoe,Irish Potatoe,1 kg,NBS_REPORT_PDF,HIGHEST,STATE,Anambra,Anambra,South East,3021.19,FALSE,Anambra (3021.19),RELEASE_CURRENT_PERIOD_COLUMN,STALE_SHEET_NAME,1,selected_food_table_Mar_25.xlsx,,Selected Food Dec 2024,22,7,G22
2025-03-01,2025-03-01,POTATO_IRISH,Irish Potatoe,Irish Potatoe,1 kg,NBS_REPORT_PDF,LOWEST,STATE,Abuja,Abuja,North Central,1098.24,FALSE,Abuja (1098.24),RELEASE_CURRENT_PERIOD_COLUMN,STALE_SHEET_NAME,1,selected_food_table_Mar_25.xlsx,,Selected Food Dec 2024,22,8,H22
2025-03-01,2025-03-01,RICE_LOCAL_BROKEN,Local Rice (Broken),Local Rice (Broken),,,HIGHEST,STATE,Ogun,Ogun,South West,4500,FALSE,Ogun (4500),RELEASE_CURRENT_PERIOD_COLUMN,STALE_SHEET_NAME,1,selected_food_table_Mar_25.xlsx,,Selected Food Dec 2024,23,7,G23
2025-03-01,2025-03-01,RICE_LOCAL_BROKEN,Local Rice (Broken),Local Rice (Broken),,,LOWEST,STATE,Jigawa,Jigawa,North West,1523,FALSE,Jigawa (1523),RELEASE_CURRENT_PERIOD_COLUMN,STALE_SHEET_NAME,1,selected_food_table_Mar_25.xlsx,,Selected Food Dec 2024,23,8,H23
2025-03-01,2025-03-01,FISH_MACKEREL_FROZEN,"Mackerel, Frozen","Mackerel, Frozen",,,HIGHEST,STATE,Plateau,Plateau,North Central,9965.28,FALSE,Plateau (9965.28),RELEASE_CURRENT_PERIOD_COLUMN,STALE_SHEET_NAME,1,selected_food_table_Mar_25.xlsx,,Selected Food Dec 2024,24,7,G24
2025-03-01,2025-03-01,FISH_MACKEREL_FROZEN,"Mackerel, Frozen","Mackerel, Frozen",,,LOWEST,STATE,Zamfara,Zamfara,North West,3415,FALSE,Zamfara (3415),RELEASE_CURRENT_PERIOD_COLUMN,STALE_SHEET_NAME,1,selected_food_table_Mar_25.xlsx,,Selected Food Dec 2024,24,8,H24
2025-03-01,2025-03-01,MAIZE_GRAIN_WHITE_LOOSE,Maize (Corn) Grains (White) sold loose,Maize (Corn) Grains (White) sold loose,1 kg,NBS_REPORT_PDF,HIGHEST,STATE,Imo,Imo,South East,2064.13,FALSE,Imo (2064.13),RELEASE_CURRENT_PERIOD_COLUMN,STALE_SHEET_NAME,1,selected_food_table_Mar_25.xlsx,,Selected Food Dec 2024,25,7,G25
2025-03-01,2025-03-01,MAIZE_GRAIN_WHITE_LOOSE,Maize (Corn) Grains (White) sold loose,Maize (Corn) Grains (White) sold loose,1 kg,NBS_REPORT_PDF,LOWEST,STATE,Kano,Kano,North West,718.23,FALSE,Kano (718.23),RELEASE_CURRENT_PERIOD_COLUMN,STALE_SHEET_NAME,1,selected_food_table_Mar_25.xlsx,,Selected Food Dec 2024,25,8,H25
2025-03-01,2025-03-01,ONIONS_FRESH,"Onions, fresh","Onions, fresh",1 kg,NBS_REPORT_PDF,HIGHEST,STATE,Abia,Abia,South East,2841.43,FALSE,Abia (2841.43),RELEASE_CURRENT_PERIOD_COLUMN,STALE_SHEET_NAME,1,selected_food_table_Mar_25.xlsx,,Selected Food Dec 2024,26,7,G26
2025-03-01,2025-03-01,ONIONS_FRESH,"Onions, fresh","Onions, fresh",1 kg,NBS_REPORT_PDF,LOWEST,STATE,Taraba,Taraba,North East,600,FALSE,Taraba (600),RELEASE_CURRENT_PERIOD_COLUMN,STALE_SHEET_NAME,1,selected_food_table_Mar_25.xlsx,,Selected Food Dec 2024,26,8,H26
