observation_month,release_month,item_code,item_label,item_label_raw,unit,unit_source,geography_type,geography_name,avg_price_ngn,value_status,period_position,source_period_label,is_primary_release,source_anomaly,header_row_used,header_label_raw,source_file,source_member,source_sheet,source_row,source_column_index,source_cell_reference
2025-03-01,2025-04-01,GROUNDNUTS_ROASTED_75CL,"Groundnuts, roasted,75cl bottle","Groundnuts, roasted,75cl bottle",75 cl bottle,SPREADSHEET_LABEL,NATIONAL,Nigeria,2487.6765241772973,OK,PRIOR_MONTH,Average of Mar-25,FALSE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,21,3,C21
2025-04-01,2025-04-01,GROUNDNUTS_ROASTED_75CL,"Groundnuts, roasted,75cl bottle","Groundnuts, roasted,75cl bottle",75 cl bottle,SPREADSHEET_LABEL,NATIONAL,Nigeria,2545.7164478089503,OK,CURRENT_MONTH,Average of Apr-25,TRUE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,21,4,D21
2024-04-01,2025-04-01,POTATO_IRISH,Irish Potatoe,Irish Potatoe,1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,1413.56536354201,OK,YEAR_AGO,Average of Apr-24,FALSE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,22,2,B22
2025-03-01,2025-04-01,POTATO_IRISH,Irish Potatoe,Irish Potatoe,1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,1881.7562755561667,OK,PRIOR_MONTH,Average of Mar-25,FALSE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,22,3,C22
2025-04-01,2025-04-01,POTATO_IRISH,Irish Potatoe,Irish Potatoe,1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,1948.6077123661707,OK,CURRENT_MONTH,Average of Apr-25,TRUE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,22,4,D22
2024-04-01,2025-04-01,RICE_LOCAL_BROKEN,Local Rice (Broken),Local Rice (Broken),,,NATIONAL,Nigeria,,NOT_REPORTED,YEAR_AGO,Average of Apr-24,FALSE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,23,2,B23
2025-03-01,2025-04-01,RICE_LOCAL_BROKEN,Local Rice (Broken),Local Rice (Broken),,,NATIONAL,Nigeria,2671.7289628642798,OK,PRIOR_MONTH,Average of Mar-25,FALSE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,23,3,C23
2025-04-01,2025-04-01,RICE_LOCAL_BROKEN,Local Rice (Broken),Local Rice (Broken),,,NATIONAL,Nigeria,2517.8856093511167,OK,CURRENT_MONTH,Average of Apr-25,TRUE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,23,4,D23
2024-04-01,2025-04-01,FISH_MACKEREL_FROZEN,"Mackerel, Frozen","Mackerel, Frozen",,,NATIONAL,Nigeria,3224.985167152322,OK,YEAR_AGO,Average of Apr-24,FALSE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,24,2,B24
2025-03-01,2025-04-01,FISH_MACKEREL_FROZEN,"Mackerel, Frozen","Mackerel, Frozen",,,NATIONAL,Nigeria,5482.632785948785,OK,PRIOR_MONTH,Average of Mar-25,FALSE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,24,3,C24
2025-04-01,2025-04-01,FISH_MACKEREL_FROZEN,"Mackerel, Frozen","Mackerel, Frozen",,,NATIONAL,Nigeria,5417.3963473999565,OK,CURRENT_MONTH,Average of Apr-25,TRUE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,24,4,D24
2024-04-01,2025-04-01,MAIZE_GRAIN_WHITE_LOOSE,Maize (Corn) Grains (White) sold loose,Maize (Corn) Grains (White) sold loose,1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,797.6092865101311,OK,YEAR_AGO,Average of Apr-24,FALSE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,25,2,B25
2025-03-01,2025-04-01,MAIZE_GRAIN_WHITE_LOOSE,Maize (Corn) Grains (White) sold loose,Maize (Corn) Grains (White) sold loose,1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,1278.7595198008491,OK,PRIOR_MONTH,Average of Mar-25,FALSE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,25,3,C25
2025-04-01,2025-04-01,MAIZE_GRAIN_WHITE_LOOSE,Maize (Corn) Grains (White) sold loose,Maize (Corn) Grains (White) sold loose,1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,1239.6096604979955,OK,CURRENT_MONTH,Average of Apr-25,TRUE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,25,4,D25
2024-04-01,2025-04-01,ONIONS_FRESH,"Onions, fresh","Onions, fresh",1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,1018.8331855140067,OK,YEAR_AGO,Average of Apr-24,FALSE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,26,2,B26
2025-03-01,2025-04-01,ONIONS_FRESH,"Onions, fresh","Onions, fresh",1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,1434.8498267248613,OK,PRIOR_MONTH,Average of Mar-25,FALSE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,26,3,C26
2025-04-01,2025-04-01,ONIONS_FRESH,"Onions, fresh","Onions, fresh",1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,1503.5644918098744,OK,CURRENT_MONTH,Average of Apr-25,TRUE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,26,4,D26
2024-04-01,2025-04-01,PALM_OIL_75CL,"Palm oil, 75cl","Palm oil, 75cl",75 cl,SPREADSHEET_LABEL,NATIONAL,Nigeria,1634.054028721901,OK,YEAR_AGO,Average of Apr-24,FALSE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,27,2,B27
2025-03-01,2025-04-01,PALM_OIL_75CL,"Palm oil, 75cl","Palm oil, 75cl",75 cl,SPREADSHEET_LABEL,NATIONAL,Nigeria,2511.7729143043784,OK,PRIOR_MONTH,Average of Mar-25,FALSE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,27,3,C27
2025-04-01,2025-04-01,PALM_OIL_75CL,"Palm oil, 75cl","Palm oil, 75cl",75 cl,SPREADSHEET_LABEL,NATIONAL,Nigeria,2516.3571664481105,OK,CURRENT_MONTH,Average of Apr-25,TRUE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,27,4,D27
2024-04-01,2025-04-01,PLANTAIN_RIPE,Plantain (ripe),Plantain (ripe),,,NATIONAL,Nigeria,1009.052271765775,OK,YEAR_AGO,Average of Apr-24,FALSE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,28,2,B28
2025-03-01,2025-04-01,PLANTAIN_RIPE,Plantain (ripe),Plantain (ripe),,,NATIONAL,Nigeria,2002.584171777326,OK,PRIOR_MONTH,Average of Mar-25,FALSE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,28,3,C28
2025-04-01,2025-04-01,PLANTAIN_RIPE,Plantain (ripe),Plantain (ripe),,,NATIONAL,Nigeria,2057.3966196227657,OK,CURRENT_MONTH,Average of Apr-25,TRUE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,28,4,D28
2024-04-01,2025-04-01,PLANTAIN_UNRIPE,Plantain (unripe),Plantain (unripe),,,NATIONAL,Nigeria,1000.4077025281122,OK,YEAR_AGO,Average of Apr-24,FALSE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,29,2,B29
2025-03-01,2025-04-01,PLANTAIN_UNRIPE,Plantain (unripe),Plantain (unripe),,,NATIONAL,Nigeria,2214.565279777661,OK,PRIOR_MONTH,Average of Mar-25,FALSE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,29,3,C29
2025-04-01,2025-04-01,PLANTAIN_UNRIPE,Plantain (unripe),Plantain (unripe),,,NATIONAL,Nigeria,2231.8082619367033,OK,CURRENT_MONTH,Average of Apr-25,TRUE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,29,4,D29
2024-04-01,2025-04-01,RICE_LOCAL_SHORT_GRAIN,"Rice Local, short-Grained","Rice Local, short-Grained",1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,1399.340800116044,OK,YEAR_AGO,Average of Apr-24,FALSE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,30,2,B30
2025-03-01,2025-04-01,RICE_LOCAL_SHORT_GRAIN,"Rice Local, short-Grained","Rice Local, short-Grained",1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,2242.6382187062827,OK,PRIOR_MONTH,Average of Mar-25,FALSE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,30,3,C30
2025-04-01,2025-04-01,RICE_LOCAL_SHORT_GRAIN,"Rice Local, short-Grained","Rice Local, short-Grained",1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,2144.0498599702564,OK,CURRENT_MONTH,Average of Apr-25,TRUE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,30,4,D30
2024-04-01,2025-04-01,RICE_IMPORTED_LONG_GRAIN,Rice Long-Grained (Imported),Rice Long-Grained (Imported),,,NATIONAL,Nigeria,1771.5635205881172,OK,YEAR_AGO,Average of Apr-24,FALSE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,31,2,B31
2025-03-01,2025-04-01,RICE_IMPORTED_LONG_GRAIN,Rice Long-Grained (Imported),Rice Long-Grained (Imported),,,NATIONAL,Nigeria,2679.5060014625356,OK,PRIOR_MONTH,Average of Mar-25,FALSE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,31,3,C31
2025-04-01,2025-04-01,RICE_IMPORTED_LONG_GRAIN,Rice Long-Grained (Imported),Rice Long-Grained (Imported),,,NATIONAL,Nigeria,2574.114841876285,OK,CURRENT_MONTH,Average of Apr-25,TRUE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,31,4,D31
2024-04-01,2025-04-01,SEMOVITA_1KG,"Semovita, Prepacked (1kg)","Semovita, Prepacked (1kg)",1 kg,SPREADSHEET_LABEL,NATIONAL,Nigeria,,NOT_REPORTED,YEAR_AGO,Average of Apr-24,FALSE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,32,2,B32
2025-03-01,2025-04-01,SEMOVITA_1KG,"Semovita, Prepacked (1kg)","Semovita, Prepacked (1kg)",1 kg,SPREADSHEET_LABEL,NATIONAL,Nigeria,2173.1178654254054,OK,PRIOR_MONTH,Average of Mar-25,FALSE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,32,3,C32
2025-04-01,2025-04-01,SEMOVITA_1KG,"Semovita, Prepacked (1kg)","Semovita, Prepacked (1kg)",1 kg,SPREADSHEET_LABEL,NATIONAL,Nigeria,2257.1981600205663,OK,CURRENT_MONTH,Average of Apr-25,TRUE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,32,4,D32
2024-04-01,2025-04-01,FISH_SMOKED_MACKEREL,Smoked fish (Mackerel),Smoked fish (Mackerel),,,NATIONAL,Nigeria,,NOT_REPORTED,YEAR_AGO,Average of Apr-24,FALSE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,33,2,B33
2025-03-01,2025-04-01,FISH_SMOKED_MACKEREL,Smoked fish (Mackerel),Smoked fish (Mackerel),,,NATIONAL,Nigeria,5752.75512147591,OK,PRIOR_MONTH,Average of Mar-25,FALSE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,33,3,C33
2025-04-01,2025-04-01,FISH_SMOKED_MACKEREL,Smoked fish (Mackerel),Smoked fish (Mackerel),,,NATIONAL,Nigeria,5920.837282189649,OK,CURRENT_MONTH,Average of Apr-25,TRUE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,33,4,D33
2024-04-01,2025-04-01,POTATO_SWEET,Sweet potatoes,Sweet potatoes,,,NATIONAL,Nigeria,807.3489329399551,OK,YEAR_AGO,Average of Apr-24,FALSE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,34,2,B34
2025-03-01,2025-04-01,POTATO_SWEET,Sweet potatoes,Sweet potatoes,,,NATIONAL,Nigeria,909.8848797793393,OK,PRIOR_MONTH,Average of Mar-25,FALSE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,34,3,C34
2025-04-01,2025-04-01,POTATO_SWEET,Sweet potatoes,Sweet potatoes,,,NATIONAL,Nigeria,938.4237846517723,OK,CURRENT_MONTH,Average of Apr-25,TRUE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,34,4,D34
2024-04-01,2025-04-01,FISH_TILAPIA_FRESH,Tilapia fresh fish (Epiya),Tilapia fresh fish (Epiya),,,NATIONAL,Nigeria,2828.874746765632,OK,YEAR_AGO,Average of Apr-24,FALSE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,35,2,B35
2025-03-01,2025-04-01,FISH_TILAPIA_FRESH,Tilapia fresh fish (Epiya),Tilapia fresh fish (Epiya),,,NATIONAL,Nigeria,5459.042142929825,OK,PRIOR_MONTH,Average of Mar-25,FALSE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,35,3,C35
2025-04-01,2025-04-01,FISH_TILAPIA_FRESH,Tilapia fresh fish (Epiya),Tilapia fresh fish (Epiya),,,NATIONAL,Nigeria,5489.282024685323,OK,CURRENT_MONTH,Average of Apr-25,TRUE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,35,4,D35
2024-04-01,2025-04-01,MILK_EVAP_PEAK_150G,"Tin Milk-Evaporated, Peak Milk, 150g","Tin Milk-Evaporated, Peak Milk, 150g",150 g,SPREADSHEET_LABEL,NATIONAL,Nigeria,725.7396874710564,OK,YEAR_AGO,Average of Apr-24,FALSE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,36,2,B36
2025-03-01,2025-04-01,MILK_EVAP_PEAK_150G,"Tin Milk-Evaporated, Peak Milk, 150g","Tin Milk-Evaporated, Peak Milk, 150g",150 g,SPREADSHEET_LABEL,NATIONAL,Nigeria,999.1796744651351,OK,PRIOR_MONTH,Average of Mar-25,FALSE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,36,3,C36
2025-04-01,2025-04-01,MILK_EVAP_PEAK_150G,"Tin Milk-Evaporated, Peak Milk, 150g","Tin Milk-Evaporated, Peak Milk, 150g",150 g,SPREADSHEET_LABEL,NATIONAL,Nigeria,994.191736164736,OK,CURRENT_MONTH,Average of Apr-25,TRUE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,36,4,D36
2024-04-01,2025-04-01,MILK_EVAP_THREECROWN_160G,"Tin Milk-Evaporated, Three Crown Milk, 160g","Tin Milk-Evaporated, Three Crown Milk, 160g",160 g,SPREADSHEET_LABEL,NATIONAL,Nigeria,,NOT_REPORTED,YEAR_AGO,Average of Apr-24,FALSE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,37,2,B37
2025-03-01,2025-04-01,MILK_EVAP_THREECROWN_160G,"Tin Milk-Evaporated, Three Crown Milk, 160g","Tin Milk-Evaporated, Three Crown Milk, 160g",160 g,SPREADSHEET_LABEL,NATIONAL,Nigeria,872.1352708081082,OK,PRIOR_MONTH,Average of Mar-25,FALSE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,37,3,C37
2025-04-01,2025-04-01,MILK_EVAP_THREECROWN_160G,"Tin Milk-Evaporated, Three Crown Milk, 160g","Tin Milk-Evaporated, Three Crown Milk, 160g",160 g,SPREADSHEET_LABEL,NATIONAL,Nigeria,888.9103697335029,OK,CURRENT_MONTH,Average of Apr-25,TRUE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,37,4,D37
2024-04-01,2025-04-01,FISH_TITUS_FROZEN,"Titus, frozen","Titus, frozen",,,NATIONAL,Nigeria,3395.049319691122,OK,YEAR_AGO,Average of Apr-24,FALSE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,38,2,B38
2025-03-01,2025-04-01,FISH_TITUS_FROZEN,"Titus, frozen","Titus, frozen",,,NATIONAL,Nigeria,5860.007123733654,OK,PRIOR_MONTH,Average of Mar-25,FALSE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,38,3,C38
2025-04-01,2025-04-01,FISH_TITUS_FROZEN,"Titus, frozen","Titus, frozen",,,NATIONAL,Nigeria,5939.287288693675,OK,CURRENT_MONTH,Average of Apr-25,TRUE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,38,4,D38
2024-04-01,2025-04-01,TOMATOES_FRESH,"Tomatoes, fresh","Tomatoes, fresh",1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,1123.4134982294665,OK,YEAR_AGO,Average of Apr-24,FALSE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,39,2,B39
2025-03-01,2025-04-01,TOMATOES_FRESH,"Tomatoes, fresh","Tomatoes, fresh",1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,1157.3457186910782,OK,PRIOR_MONTH,Average of Mar-25,FALSE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,39,3,C39
2025-04-01,2025-04-01,TOMATOES_FRESH,"Tomatoes, fresh","Tomatoes, fresh",1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,1283.5712136417649,OK,CURRENT_MONTH,Average of Apr-25,TRUE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,39,4,D39
2024-04-01,2025-04-01,VEG_OIL_75CL,"Vegetable Oil, 75cl","Vegetable Oil, 75cl",75 cl,SPREADSHEET_LABEL,NATIONAL,Nigeria,2078.208483417907,OK,YEAR_AGO,Average of Apr-24,FALSE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,40,2,B40
2025-03-01,2025-04-01,VEG_OIL_75CL,"Vegetable Oil, 75cl","Vegetable Oil, 75cl",75 cl,SPREADSHEET_LABEL,NATIONAL,Nigeria,3337.0082982445942,OK,PRIOR_MONTH,Average of Mar-25,FALSE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,40,3,C40
2025-04-01,2025-04-01,VEG_OIL_75CL,"Vegetable Oil, 75cl","Vegetable Oil, 75cl",75 cl,SPREADSHEET_LABEL,NATIONAL,Nigeria,3374.8094323292303,OK,CURRENT_MONTH,Average of Apr-25,TRUE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,40,4,D40
2024-04-01,2025-04-01,WATERMELON_WHOLE,"Watermelon whole, medium size fresh","Watermelon whole, medium size fresh",,,NATIONAL,Nigeria,,NOT_REPORTED,YEAR_AGO,Average of Apr-24,FALSE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,41,2,B41
2025-03-01,2025-04-01,WATERMELON_WHOLE,"Watermelon whole, medium size fresh","Watermelon whole, medium size fresh",,,NATIONAL,Nigeria,2040.818732955811,OK,PRIOR_MONTH,Average of Mar-25,FALSE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,41,3,C41
2025-04-01,2025-04-01,WATERMELON_WHOLE,"Watermelon whole, medium size fresh","Watermelon whole, medium size fresh",,,NATIONAL,Nigeria,2057.348804901336,OK,CURRENT_MONTH,Average of Apr-25,TRUE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,41,4,D41
2024-04-01,2025-04-01,WHEAT_FLOUR_2KG,"Wheat Flour, Prepacked (2kg)","Wheat Flour, Prepacked (2kg)",2 kg,SPREADSHEET_LABEL,NATIONAL,Nigeria,2573.2493221031414,OK,YEAR_AGO,Average of Apr-24,FALSE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,42,2,B42
2025-03-01,2025-04-01,WHEAT_FLOUR_2KG,"Wheat Flour, Prepacked (2kg)","Wheat Flour, Prepacked (2kg)",2 kg,SPREADSHEET_LABEL,NATIONAL,Nigeria,4114.2425360704465,OK,PRIOR_MONTH,Average of Mar-25,FALSE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,42,3,C42
2025-04-01,2025-04-01,WHEAT_FLOUR_2KG,"Wheat Flour, Prepacked (2kg)","Wheat Flour, Prepacked (2kg)",2 kg,SPREADSHEET_LABEL,NATIONAL,Nigeria,4166.568199613053,OK,CURRENT_MONTH,Average of Apr-25,TRUE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,42,4,D42
2024-04-01,2025-04-01,YAM_TUBER,Yam Tuber,Yam Tuber,1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,1130.3692191499467,OK,YEAR_AGO,Average of Apr-24,FALSE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,43,2,B43
2025-03-01,2025-04-01,YAM_TUBER,Yam Tuber,Yam Tuber,1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,2141.1300356787556,OK,PRIOR_MONTH,Average of Mar-25,FALSE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,43,3,C43
2025-04-01,2025-04-01,YAM_TUBER,Yam Tuber,Yam Tuber,1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,2240.083777435253,OK,CURRENT_MONTH,Average of Apr-25,TRUE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,43,4,D43
2024-02-01,2025-02-01,EGG_AGRIC,"Agric hen eggs,","Agric hen eggs,",,,NATIONAL,Nigeria,139.28021228988646,OK,YEAR_AGO,Average of feb-24,FALSE,HEADER_ITEM_LABELS_PLURAL,1,Item Labels,selected_food_table_Feb_25.xlsx,,Selected Food Feb. 2025,2,2,B2
2025-01-01,2025-02-01,EGG_AGRIC,"Agric hen eggs,","Agric hen eggs,",,,NATIONAL,Nigeria,248.04139052252253,OK,PRIOR_MONTH,Average of Jan-25,FALSE,HEADER_ITEM_LABELS_PLURAL,1,Item Labels,selected_food_table_Feb_25.xlsx,,Selected Food Feb. 2025,2,3,C2
2025-02-01,2025-02-01,EGG_AGRIC,"Agric hen eggs,","Agric hen eggs,",,,NATIONAL,Nigeria,251.94051654054056,OK,CURRENT_MONTH,Average of Feb-25,TRUE,HEADER_ITEM_LABELS_PLURAL,1,Item Labels,selected_food_table_Feb_25.xlsx,,Selected Food Feb. 2025,2,4,D2
2024-02-01,2025-02-01,EGG_AGRIC_CRATE30,"Agric hen eggs, (a Crate of 30 pieces)","Agric hen eggs, (a Crate of 30 pieces)",1 crate of 30 pieces,SPREADSHEET_LABEL,NATIONAL,Nigeria,,NOT_REPORTED,YEAR_AGO,Average of feb-24,FALSE,HEADER_ITEM_LABELS_PLURAL,1,Item Labels,selected_food_table_Feb_25.xlsx,,Selected Food Feb. 2025,3,2,B3
2025-01-01,2025-02-01,EGG_AGRIC_CRATE30,"Agric hen eggs, (a Crate of 30 pieces)","Agric hen eggs, (a Crate of 30 pieces)",1 crate of 30 pieces,SPREADSHEET_LABEL,NATIONAL,Nigeria,5878.140646621622,OK,PRIOR_MONTH,Average of Jan-25,FALSE,HEADER_ITEM_LABELS_PLURAL,1,Item Labels,selected_food_table_Feb_25.xlsx,,Selected Food Feb. 2025,3,3,C3
2025-02-01,2025-02-01,EGG_AGRIC_CRATE30,"Agric hen eggs, (a Crate of 30 pieces)","Agric hen eggs, (a Crate of 30 pieces)",1 crate of 30 pieces,SPREADSHEET_LABEL,NATIONAL,Nigeria,5976.115851545045,OK,CURRENT_MONTH,Average of Feb-25,TRUE,HEADER_ITEM_LABELS_PLURAL,1,Item Labels,selected_food_table_Feb_25.xlsx,,Selected Food Feb. 2025,3,4,D3
2024-02-01,2025-02-01,BEANS_BROWN,Beans Brown,Beans Brown,1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,1177.92579799199,OK,YEAR_AGO,Average of feb-24,FALSE,HEADER_ITEM_LABELS_PLURAL,1,Item Labels,selected_food_table_Feb_25.xlsx,,Selected Food Feb. 2025,4,2,B4
2025-01-01,2025-02-01,BEANS_BROWN,Beans Brown,Beans Brown,1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,2458.5332882957205,OK,PRIOR_MONTH,Average of Jan-25,FALSE,HEADER_ITEM_LABELS_PLURAL,1,Item Labels,selected_food_table_Feb_25.xlsx,,Selected Food Feb. 2025,4,3,C4
2025-02-01,2025-02-01,BEANS_BROWN,Beans Brown,Beans Brown,1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,2465.9627716485425,OK,CURRENT_MONTH,Average of Feb-25,TRUE,HEADER_ITEM_LABELS_PLURAL,1,Item Labels,selected_food_table_Feb_25.xlsx,,Selected Food Feb. 2025,4,4,D4
2024-02-01,2025-02-01,BEANS_WHITE,Beans white,Beans white,,,NATIONAL,Nigeria,1156.8221421709832,OK,YEAR_AGO,Average of feb-24,FALSE,HEADER_ITEM_LABELS_PLURAL,1,Item Labels,selected_food_table_Feb_25.xlsx,,Selected Food Feb. 2025,5,2,B5
2025-01-01,2025-02-01,BEANS_WHITE,Beans white,Beans white,,,NATIONAL,Nigeria,2123.8529942048917,OK,PRIOR_MONTH,Average of Jan-25,FALSE,HEADER_ITEM_LABELS_PLURAL,1,Item Labels,selected_food_table_Feb_25.xlsx,,Selected Food Feb. 2025,5,3,C5
