release_month,observation_month,transport_mode,transport_mode_raw,geography_type,geography_name,geography_raw_label,zone,is_aggregate,fare_ngn,unit,source_period_label,period_position,is_primary_release,source_anomaly,source_file,source_member,source_sheet,source_row,source_column_index,source_cell_reference
2026-03-01,2025-03-01,OKADA,Journey by motorcycle (okada) per drop,ZONE,South West,SOUTH WEST,South West,TRUE,708.3711706277778,NGN per journey,Average of Mar-25,YEAR_AGO,FALSE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,29,2,B29
2026-03-01,2025-03-01,WATER,Water transport : water way passenger  transportat,NATIONAL,Nigeria,Water transport : water way passenger  transportat,,TRUE,1650.6621621621625,NGN per journey,Average of Mar-25,YEAR_AGO,FALSE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,30,2,B30
2026-03-01,2025-03-01,WATER,Water transport : water way passenger  transportat,ZONE,North Central,NORTH CENTRAL,North Central,TRUE,1185.4714285714285,NGN per journey,Average of Mar-25,YEAR_AGO,FALSE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,31,2,B31
2026-03-01,2025-03-01,WATER,Water transport : water way passenger  transportat,ZONE,North East,NORTH EAST,North East,TRUE,950.5,NGN per journey,Average of Mar-25,YEAR_AGO,FALSE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,32,2,B32
2026-03-01,2025-03-01,WATER,Water transport : water way passenger  transportat,ZONE,North West,NORTH WEST,North West,TRUE,1084.042857142857,NGN per journey,Average of Mar-25,YEAR_AGO,FALSE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,33,2,B33
2026-03-01,2025-03-01,WATER,Water transport : water way passenger  transportat,ZONE,South East,SOUTH EAST,South East,TRUE,1162,NGN per journey,Average of Mar-25,YEAR_AGO,FALSE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,34,2,B34
2026-03-01,2025-03-01,WATER,Water transport : water way passenger  transportat,ZONE,South South,SOUTH SOUTH,South South,TRUE,3960,NGN per journey,Average of Mar-25,YEAR_AGO,FALSE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,35,2,B35
2026-03-01,2025-03-01,WATER,Water transport : water way passenger  transportat,ZONE,South West,SOUTH WEST,South West,TRUE,1652.4833333333333,NGN per journey,Average of Mar-25,YEAR_AGO,FALSE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,36,2,B36
2026-03-01,2026-02-01,AIR,Air fare charg.for specified routes single journey,NATIONAL,Nigeria,Air fare charg.for specified routes single journey,,TRUE,153647.9477619122,NGN per journey,Average of Feb-26,PRIOR_MONTH,FALSE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,2,3,C2
2026-03-01,2026-02-01,AIR,Air fare charg.for specified routes single journey,ZONE,North Central,NORTH CENTRAL,North Central,TRUE,149087.51900580272,NGN per journey,Average of Feb-26,PRIOR_MONTH,FALSE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,3,3,C3
2026-03-01,2026-02-01,AIR,Air fare charg.for specified routes single journey,ZONE,North East,NORTH EAST,North East,TRUE,146570.01228583002,NGN per journey,Average of Feb-26,PRIOR_MONTH,FALSE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,4,3,C4
2026-03-01,2026-02-01,AIR,Air fare charg.for specified routes single journey,ZONE,North West,NORTH WEST,North West,TRUE,156670.58694798214,NGN per journey,Average of Feb-26,PRIOR_MONTH,FALSE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,5,3,C5
2026-03-01,2026-02-01,AIR,Air fare charg.for specified routes single journey,ZONE,South East,SOUTH EAST,South East,TRUE,152054.04666670802,NGN per journey,Average of Feb-26,PRIOR_MONTH,FALSE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,6,3,C6
2026-03-01,2026-02-01,AIR,Air fare charg.for specified routes single journey,ZONE,South South,SOUTH SOUTH,South South,TRUE,159930.6356760567,NGN per journey,Average of Feb-26,PRIOR_MONTH,FALSE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,7,3,C7
2026-03-01,2026-02-01,AIR,Air fare charg.for specified routes single journey,ZONE,South West,SOUTH WEST,South West,TRUE,157565.534068233,NGN per journey,Average of Feb-26,PRIOR_MONTH,FALSE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,8,3,C8
2026-03-01,2026-02-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",NATIONAL,Nigeria,"Bus journey intercity, state route, charg. per per",,TRUE,8108.807295151893,NGN per journey,Average of Feb-26,PRIOR_MONTH,FALSE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,9,3,C9
2026-03-01,2026-02-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",ZONE,North Central,NORTH CENTRAL,North Central,TRUE,8087.635203993256,NGN per journey,Average of Feb-26,PRIOR_MONTH,FALSE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,10,3,C10
2026-03-01,2026-02-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",ZONE,North East,NORTH EAST,North East,TRUE,7709.983604071315,NGN per journey,Average of Feb-26,PRIOR_MONTH,FALSE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,11,3,C11
2026-03-01,2026-02-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",ZONE,North West,NORTH WEST,North West,TRUE,8199.790603207015,NGN per journey,Average of Feb-26,PRIOR_MONTH,FALSE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,12,3,C12
2026-03-01,2026-02-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",ZONE,South East,SOUTH EAST,South East,TRUE,8507.45326693272,NGN per journey,Average of Feb-26,PRIOR_MONTH,FALSE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,13,3,C13
2026-03-01,2026-02-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",ZONE,South South,SOUTH SOUTH,South South,TRUE,7736.536567777701,NGN per journey,Average of Feb-26,PRIOR_MONTH,FALSE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,14,3,C14
2026-03-01,2026-02-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",ZONE,South West,SOUTH WEST,South West,TRUE,8466.250317410084,NGN per journey,Average of Feb-26,PRIOR_MONTH,FALSE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,15,3,C15
2026-03-01,2026-02-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",NATIONAL,Nigeria,"Bus journey within  city , per  drop constant  rou",,TRUE,1195.7502955501309,NGN per journey,Average of Feb-26,PRIOR_MONTH,FALSE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,16,3,C16
2026-03-01,2026-02-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",ZONE,North Central,NORTH CENTRAL,North Central,TRUE,1233.5145973709555,NGN per journey,Average of Feb-26,PRIOR_MONTH,FALSE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,17,3,C17
2026-03-01,2026-02-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",ZONE,North East,NORTH EAST,North East,TRUE,1191.5393279917869,NGN per journey,Average of Feb-26,PRIOR_MONTH,FALSE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,18,3,C18
2026-03-01,2026-02-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",ZONE,North West,NORTH WEST,North West,TRUE,1129.6824945838575,NGN per journey,Average of Feb-26,PRIOR_MONTH,FALSE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,19,3,C19
2026-03-01,2026-02-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",ZONE,South East,SOUTH EAST,South East,TRUE,1116.1043906275258,NGN per journey,Average of Feb-26,PRIOR_MONTH,FALSE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,20,3,C20
2026-03-01,2026-02-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",ZONE,South South,SOUTH SOUTH,South South,TRUE,1168.3043401595316,NGN per journey,Average of Feb-26,PRIOR_MONTH,FALSE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,21,3,C21
2026-03-01,2026-02-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",ZONE,South West,SOUTH WEST,South West,TRUE,1326.7995549376028,NGN per journey,Average of Feb-26,PRIOR_MONTH,FALSE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,22,3,C22
2026-03-01,2026-02-01,OKADA,Journey by motorcycle (okada) per drop,NATIONAL,Nigeria,Journey by motorcycle (okada) per drop,,TRUE,920.9519700237328,NGN per journey,Average of Feb-26,PRIOR_MONTH,FALSE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,23,3,C23
2026-03-01,2026-02-01,OKADA,Journey by motorcycle (okada) per drop,ZONE,North Central,NORTH CENTRAL,North Central,TRUE,850.7792207792214,NGN per journey,Average of Feb-26,PRIOR_MONTH,FALSE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,24,3,C24
2026-03-01,2026-02-01,OKADA,Journey by motorcycle (okada) per drop,ZONE,North East,NORTH EAST,North East,TRUE,909.5124032777784,NGN per journey,Average of Feb-26,PRIOR_MONTH,FALSE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,25,3,C25
2026-03-01,2026-02-01,OKADA,Journey by motorcycle (okada) per drop,ZONE,North West,NORTH WEST,North West,TRUE,932.8838400234699,NGN per journey,Average of Feb-26,PRIOR_MONTH,FALSE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,26,3,C26
2026-03-01,2026-02-01,OKADA,Journey by motorcycle (okada) per drop,ZONE,South East,SOUTH EAST,South East,TRUE,980.239984943282,NGN per journey,Average of Feb-26,PRIOR_MONTH,FALSE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,27,3,C27
2026-03-01,2026-02-01,OKADA,Journey by motorcycle (okada) per drop,ZONE,South South,SOUTH SOUTH,South South,TRUE,854.7358418166667,NGN per journey,Average of Feb-26,PRIOR_MONTH,FALSE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,28,3,C28
2026-03-01,2026-02-01,OKADA,Journey by motorcycle (okada) per drop,ZONE,South West,SOUTH WEST,South West,TRUE,1017.1486783293661,NGN per journey,Average of Feb-26,PRIOR_MONTH,FALSE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,29,3,C29
2026-03-01,2026-02-01,WATER,Water transport : water way passenger  transportat,NATIONAL,Nigeria,Water transport : water way passenger  transportat,,TRUE,2097.298022015862,NGN per journey,Average of Feb-26,PRIOR_MONTH,FALSE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,30,3,C30
2026-03-01,2026-02-01,WATER,Water transport : water way passenger  transportat,ZONE,North Central,NORTH CENTRAL,North Central,TRUE,1578.79969415629,NGN per journey,Average of Feb-26,PRIOR_MONTH,FALSE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,31,3,C31
2026-03-01,2026-02-01,WATER,Water transport : water way passenger  transportat,ZONE,North East,NORTH EAST,North East,TRUE,1260.7776765012884,NGN per journey,Average of Feb-26,PRIOR_MONTH,FALSE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,32,3,C32
2026-03-01,2026-02-01,WATER,Water transport : water way passenger  transportat,ZONE,North West,NORTH WEST,North West,TRUE,1437.847710377337,NGN per journey,Average of Feb-26,PRIOR_MONTH,FALSE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,33,3,C33
2026-03-01,2026-02-01,WATER,Water transport : water way passenger  transportat,ZONE,South East,SOUTH EAST,South East,TRUE,1462.42891432907,NGN per journey,Average of Feb-26,PRIOR_MONTH,FALSE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,34,3,C34
2026-03-01,2026-02-01,WATER,Water transport : water way passenger  transportat,ZONE,South South,SOUTH SOUTH,South South,TRUE,4862.321458508967,NGN per journey,Average of Feb-26,PRIOR_MONTH,FALSE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,35,3,C35
2026-03-01,2026-02-01,WATER,Water transport : water way passenger  transportat,ZONE,South West,SOUTH WEST,South West,TRUE,2072.1259335241034,NGN per journey,Average of Feb-26,PRIOR_MONTH,FALSE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,36,3,C36
2026-03-01,2026-03-01,AIR,Air fare charg.for specified routes single journey,NATIONAL,Nigeria,Air fare charg.for specified routes single journey,,TRUE,157224.05184667662,NGN per journey,Average of Mar-26,CURRENT_MONTH,TRUE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,2,4,D2
2026-03-01,2026-03-01,AIR,Air fare charg.for specified routes single journey,ZONE,North Central,NORTH CENTRAL,North Central,TRUE,152030.2071186693,NGN per journey,Average of Mar-26,CURRENT_MONTH,TRUE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,3,4,D3
2026-03-01,2026-03-01,AIR,Air fare charg.for specified routes single journey,ZONE,North East,NORTH EAST,North East,TRUE,151541.49394286468,NGN per journey,Average of Mar-26,CURRENT_MONTH,TRUE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,4,4,D4
2026-03-01,2026-03-01,AIR,Air fare charg.for specified routes single journey,ZONE,North West,NORTH WEST,North West,TRUE,160851.21674265453,NGN per journey,Average of Mar-26,CURRENT_MONTH,TRUE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,5,4,D5
2026-03-01,2026-03-01,AIR,Air fare charg.for specified routes single journey,ZONE,South East,SOUTH EAST,South East,TRUE,155410.8904600458,NGN per journey,Average of Mar-26,CURRENT_MONTH,TRUE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,6,4,D6
2026-03-01,2026-03-01,AIR,Air fare charg.for specified routes single journey,ZONE,South South,SOUTH SOUTH,South South,TRUE,163133.42622852002,NGN per journey,Average of Mar-26,CURRENT_MONTH,TRUE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,7,4,D7
2026-03-01,2026-03-01,AIR,Air fare charg.for specified routes single journey,ZONE,South West,SOUTH WEST,South West,TRUE,160335.99632820534,NGN per journey,Average of Mar-26,CURRENT_MONTH,TRUE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,8,4,D8
2026-03-01,2026-03-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",NATIONAL,Nigeria,"Bus journey intercity, state route, charg. per per",,TRUE,9564.115179733164,NGN per journey,Average of Mar-26,CURRENT_MONTH,TRUE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,9,4,D9
2026-03-01,2026-03-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",ZONE,North Central,NORTH CENTRAL,North Central,TRUE,9365.839664487115,NGN per journey,Average of Mar-26,CURRENT_MONTH,TRUE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,10,4,D10
2026-03-01,2026-03-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",ZONE,North East,NORTH EAST,North East,TRUE,9199.373444918236,NGN per journey,Average of Mar-26,CURRENT_MONTH,TRUE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,11,4,D11
2026-03-01,2026-03-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",ZONE,North West,NORTH WEST,North West,TRUE,10065.397575377514,NGN per journey,Average of Mar-26,CURRENT_MONTH,TRUE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,12,4,D12
2026-03-01,2026-03-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",ZONE,South East,SOUTH EAST,South East,TRUE,9714.825654139178,NGN per journey,Average of Mar-26,CURRENT_MONTH,TRUE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,13,4,D13
2026-03-01,2026-03-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",ZONE,South South,SOUTH SOUTH,South South,TRUE,9111.722488997773,NGN per journey,Average of Mar-26,CURRENT_MONTH,TRUE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,14,4,D14
2026-03-01,2026-03-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",ZONE,South West,SOUTH WEST,South West,TRUE,9902.149516147118,NGN per journey,Average of Mar-26,CURRENT_MONTH,TRUE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,15,4,D15
2026-03-01,2026-03-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",NATIONAL,Nigeria,"Bus journey within  city , per  drop constant  rou",,TRUE,1373.4885897882305,NGN per journey,Average of Mar-26,CURRENT_MONTH,TRUE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,16,4,D16
2026-03-01,2026-03-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",ZONE,North Central,NORTH CENTRAL,North Central,TRUE,1404.0949645635767,NGN per journey,Average of Mar-26,CURRENT_MONTH,TRUE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,17,4,D17
2026-03-01,2026-03-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",ZONE,North East,NORTH EAST,North East,TRUE,1367.839157918728,NGN per journey,Average of Mar-26,CURRENT_MONTH,TRUE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,18,4,D18
2026-03-01,2026-03-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",ZONE,North West,NORTH WEST,North West,TRUE,1320.0681394065411,NGN per journey,Average of Mar-26,CURRENT_MONTH,TRUE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,19,4,D19
2026-03-01,2026-03-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",ZONE,South East,SOUTH EAST,South East,TRUE,1290.6591337213474,NGN per journey,Average of Mar-26,CURRENT_MONTH,TRUE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,20,4,D20
2026-03-01,2026-03-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",ZONE,South South,SOUTH SOUTH,South South,TRUE,1348.3978682010318,NGN per journey,Average of Mar-26,CURRENT_MONTH,TRUE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,21,4,D21
2026-03-01,2026-03-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",ZONE,South West,SOUTH WEST,South West,TRUE,1499.869711508065,NGN per journey,Average of Mar-26,CURRENT_MONTH,TRUE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,22,4,D22
2026-03-01,2026-03-01,OKADA,Journey by motorcycle (okada) per drop,NATIONAL,Nigeria,Journey by motorcycle (okada) per drop,,TRUE,1004.3401933551997,NGN per journey,Average of Mar-26,CURRENT_MONTH,TRUE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,23,4,D23
2026-03-01,2026-03-01,OKADA,Journey by motorcycle (okada) per drop,ZONE,North Central,NORTH CENTRAL,North Central,TRUE,930.2570485014986,NGN per journey,Average of Mar-26,CURRENT_MONTH,TRUE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,24,4,D24
2026-03-01,2026-03-01,OKADA,Journey by motorcycle (okada) per drop,ZONE,North East,NORTH EAST,North East,TRUE,995.4912897370667,NGN per journey,Average of Mar-26,CURRENT_MONTH,TRUE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,25,4,D25
2026-03-01,2026-03-01,OKADA,Journey by motorcycle (okada) per drop,ZONE,North West,NORTH WEST,North West,TRUE,1018.2443212977286,NGN per journey,Average of Mar-26,CURRENT_MONTH,TRUE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,26,4,D26
2026-03-01,2026-03-01,OKADA,Journey by motorcycle (okada) per drop,ZONE,South East,SOUTH EAST,South East,TRUE,1069.7899999988806,NGN per journey,Average of Mar-26,CURRENT_MONTH,TRUE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,27,4,D27
