observation_month,release_month,transport_mode,transport_mode_raw,geography_type,geography_name,geography_raw_label,state,zone,is_aggregate,fare_ngn,unit,source_period_label,source_anomaly,source_file,source_member,source_sheet,source_row,source_column_index,source_cell_reference
2026-01-01,2026-01-01,OKADA,Journey by motorcycle (okada) per drop,STATE,Cross River,CROSS RIVER,Cross River,South South,FALSE,925.1335373356,NGN per journey,Transport January 2026,,Transport_report_JAN_2026.zip,TRANSPORT_COST_Watch_JAN_2026.xlsx,State Transport,11,5,E11
2026-01-01,2026-01-01,OKADA,Journey by motorcycle (okada) per drop,STATE,Delta,DELTA,Delta,South South,FALSE,826.4292973689847,NGN per journey,Transport January 2026,,Transport_report_JAN_2026.zip,TRANSPORT_COST_Watch_JAN_2026.xlsx,State Transport,12,5,E12
2026-01-01,2026-01-01,OKADA,Journey by motorcycle (okada) per drop,STATE,Ebonyi,EBONYI,Ebonyi,South East,FALSE,849.60625,NGN per journey,Transport January 2026,,Transport_report_JAN_2026.zip,TRANSPORT_COST_Watch_JAN_2026.xlsx,State Transport,13,5,E13
2026-01-01,2026-01-01,OKADA,Journey by motorcycle (okada) per drop,STATE,Edo,EDO,Edo,South South,FALSE,740.60625,NGN per journey,Transport January 2026,,Transport_report_JAN_2026.zip,TRANSPORT_COST_Watch_JAN_2026.xlsx,State Transport,14,5,E14
2026-01-01,2026-01-01,OKADA,Journey by motorcycle (okada) per drop,STATE,Ekiti,EKITI,Ekiti,South West,FALSE,768.571428571429,NGN per journey,Transport January 2026,,Transport_report_JAN_2026.zip,TRANSPORT_COST_Watch_JAN_2026.xlsx,State Transport,15,5,E15
2026-01-01,2026-01-01,OKADA,Journey by motorcycle (okada) per drop,STATE,Enugu,ENUGU,Enugu,South East,FALSE,758.01221066667,NGN per journey,Transport January 2026,,Transport_report_JAN_2026.zip,TRANSPORT_COST_Watch_JAN_2026.xlsx,State Transport,16,5,E16
2026-01-01,2026-01-01,OKADA,Journey by motorcycle (okada) per drop,STATE,Gombe,GOMBE,Gombe,North East,FALSE,935.24872006233,NGN per journey,Transport January 2026,,Transport_report_JAN_2026.zip,TRANSPORT_COST_Watch_JAN_2026.xlsx,State Transport,17,5,E17
2026-01-01,2026-01-01,OKADA,Journey by motorcycle (okada) per drop,STATE,Imo,IMO,Imo,South East,FALSE,1112.274,NGN per journey,Transport January 2026,,Transport_report_JAN_2026.zip,TRANSPORT_COST_Watch_JAN_2026.xlsx,State Transport,18,5,E18
2026-01-01,2026-01-01,OKADA,Journey by motorcycle (okada) per drop,STATE,Jigawa,JIGAWA,Jigawa,North West,FALSE,875.0599508,NGN per journey,Transport January 2026,,Transport_report_JAN_2026.zip,TRANSPORT_COST_Watch_JAN_2026.xlsx,State Transport,19,5,E19
2026-01-01,2026-01-01,OKADA,Journey by motorcycle (okada) per drop,STATE,Kaduna,KADUNA,Kaduna,North West,FALSE,956,NGN per journey,Transport January 2026,,Transport_report_JAN_2026.zip,TRANSPORT_COST_Watch_JAN_2026.xlsx,State Transport,20,5,E20
2026-01-01,2026-01-01,OKADA,Journey by motorcycle (okada) per drop,STATE,Kano,KANO,Kano,North West,FALSE,945.17755538271,NGN per journey,Transport January 2026,,Transport_report_JAN_2026.zip,TRANSPORT_COST_Watch_JAN_2026.xlsx,State Transport,21,5,E21
2026-01-01,2026-01-01,OKADA,Journey by motorcycle (okada) per drop,STATE,Katsina,KATSINA,Katsina,North West,FALSE,827.34433919319,NGN per journey,Transport January 2026,,Transport_report_JAN_2026.zip,TRANSPORT_COST_Watch_JAN_2026.xlsx,State Transport,22,5,E22
2026-01-01,2026-01-01,OKADA,Journey by motorcycle (okada) per drop,STATE,Kebbi,KEBBI,Kebbi,North West,FALSE,692.02996704227,NGN per journey,Transport January 2026,,Transport_report_JAN_2026.zip,TRANSPORT_COST_Watch_JAN_2026.xlsx,State Transport,23,5,E23
2026-01-01,2026-01-01,OKADA,Journey by motorcycle (okada) per drop,STATE,Kogi,KOGI,Kogi,North Central,FALSE,904.0485307391,NGN per journey,Transport January 2026,,Transport_report_JAN_2026.zip,TRANSPORT_COST_Watch_JAN_2026.xlsx,State Transport,24,5,E24
2026-01-01,2026-01-01,OKADA,Journey by motorcycle (okada) per drop,STATE,Kwara,KWARA,Kwara,North Central,FALSE,810.33624545455,NGN per journey,Transport January 2026,,Transport_report_JAN_2026.zip,TRANSPORT_COST_Watch_JAN_2026.xlsx,State Transport,25,5,E25
2026-01-01,2026-01-01,OKADA,Journey by motorcycle (okada) per drop,STATE,Lagos,LAGOS,Lagos,South West,FALSE,1384.61513384483,NGN per journey,Transport January 2026,,Transport_report_JAN_2026.zip,TRANSPORT_COST_Watch_JAN_2026.xlsx,State Transport,26,5,E26
2026-01-01,2026-01-01,OKADA,Journey by motorcycle (okada) per drop,STATE,Nasarawa,NASARAWA,Nasarawa,North Central,FALSE,816.6175,NGN per journey,Transport January 2026,,Transport_report_JAN_2026.zip,TRANSPORT_COST_Watch_JAN_2026.xlsx,State Transport,27,5,E27
2026-01-01,2026-01-01,OKADA,Journey by motorcycle (okada) per drop,STATE,Niger,NIGER,Niger,North Central,FALSE,751.666666666667,NGN per journey,Transport January 2026,,Transport_report_JAN_2026.zip,TRANSPORT_COST_Watch_JAN_2026.xlsx,State Transport,28,5,E28
2026-01-01,2026-01-01,OKADA,Journey by motorcycle (okada) per drop,STATE,Ogun,OGUN,Ogun,South West,FALSE,1172.87646226061,NGN per journey,Transport January 2026,,Transport_report_JAN_2026.zip,TRANSPORT_COST_Watch_JAN_2026.xlsx,State Transport,29,5,E29
2026-01-01,2026-01-01,OKADA,Journey by motorcycle (okada) per drop,STATE,Ondo,ONDO,Ondo,South West,FALSE,989.8385218733,NGN per journey,Transport January 2026,,Transport_report_JAN_2026.zip,TRANSPORT_COST_Watch_JAN_2026.xlsx,State Transport,30,5,E30
2026-01-01,2026-01-01,OKADA,Journey by motorcycle (okada) per drop,STATE,Osun,OSUN,Osun,South West,FALSE,848.625,NGN per journey,Transport January 2026,,Transport_report_JAN_2026.zip,TRANSPORT_COST_Watch_JAN_2026.xlsx,State Transport,31,5,E31
2026-01-01,2026-01-01,OKADA,Journey by motorcycle (okada) per drop,STATE,Oyo,OYO,Oyo,South West,FALSE,860,NGN per journey,Transport January 2026,,Transport_report_JAN_2026.zip,TRANSPORT_COST_Watch_JAN_2026.xlsx,State Transport,32,5,E32
2026-01-01,2026-01-01,OKADA,Journey by motorcycle (okada) per drop,STATE,Plateau,PLATEAU,Plateau,North Central,FALSE,965.129302098,NGN per journey,Transport January 2026,,Transport_report_JAN_2026.zip,TRANSPORT_COST_Watch_JAN_2026.xlsx,State Transport,33,5,E33
2026-01-01,2026-01-01,OKADA,Journey by motorcycle (okada) per drop,STATE,Rivers,RIVERS,Rivers,South South,FALSE,1094.7479043446,NGN per journey,Transport January 2026,,Transport_report_JAN_2026.zip,TRANSPORT_COST_Watch_JAN_2026.xlsx,State Transport,34,5,E34
2026-01-01,2026-01-01,OKADA,Journey by motorcycle (okada) per drop,STATE,Sokoto,SOKOTO,Sokoto,North West,FALSE,672.32154225,NGN per journey,Transport January 2026,,Transport_report_JAN_2026.zip,TRANSPORT_COST_Watch_JAN_2026.xlsx,State Transport,35,5,E35
2026-01-01,2026-01-01,OKADA,Journey by motorcycle (okada) per drop,STATE,Taraba,TARABA,Taraba,North East,FALSE,868.82664275635,NGN per journey,Transport January 2026,,Transport_report_JAN_2026.zip,TRANSPORT_COST_Watch_JAN_2026.xlsx,State Transport,36,5,E36
2026-01-01,2026-01-01,OKADA,Journey by motorcycle (okada) per drop,STATE,Yobe,YOBE,Yobe,North East,FALSE,1209.2547526271,NGN per journey,Transport January 2026,,Transport_report_JAN_2026.zip,TRANSPORT_COST_Watch_JAN_2026.xlsx,State Transport,37,5,E37
2026-01-01,2026-01-01,OKADA,Journey by motorcycle (okada) per drop,STATE,Zamfara,ZAMFARA,Zamfara,North West,FALSE,927.15313422124,NGN per journey,Transport January 2026,,Transport_report_JAN_2026.zip,TRANSPORT_COST_Watch_JAN_2026.xlsx,State Transport,38,5,E38
2026-01-01,2026-01-01,WATER,Water transport : water way passenger  transportat,NATIONAL,Nigeria,Grand Total,,,TRUE,2085.876499431175,NGN per journey,Transport January 2026,,Transport_report_JAN_2026.zip,TRANSPORT_COST_Watch_JAN_2026.xlsx,State Transport,39,6,F39
2026-01-01,2026-01-01,WATER,Water transport : water way passenger  transportat,STATE,Abia,ABIA,Abia,South East,FALSE,1150,NGN per journey,Transport January 2026,,Transport_report_JAN_2026.zip,TRANSPORT_COST_Watch_JAN_2026.xlsx,State Transport,2,6,F2
2026-01-01,2026-01-01,WATER,Water transport : water way passenger  transportat,STATE,Abuja,ABUJA,Abuja,North Central,FALSE,1025.4567854675,NGN per journey,Transport January 2026,,Transport_report_JAN_2026.zip,TRANSPORT_COST_Watch_JAN_2026.xlsx,State Transport,3,6,F3
2026-01-01,2026-01-01,WATER,Water transport : water way passenger  transportat,STATE,Adamawa,ADAMAWA,Adamawa,North East,FALSE,1660,NGN per journey,Transport January 2026,,Transport_report_JAN_2026.zip,TRANSPORT_COST_Watch_JAN_2026.xlsx,State Transport,4,6,F4
2026-01-01,2026-01-01,WATER,Water transport : water way passenger  transportat,STATE,Akwa Ibom,AKWA IBOM,Akwa Ibom,South South,FALSE,3200,NGN per journey,Transport January 2026,,Transport_report_JAN_2026.zip,TRANSPORT_COST_Watch_JAN_2026.xlsx,State Transport,5,6,F5
2026-01-01,2026-01-01,WATER,Water transport : water way passenger  transportat,STATE,Anambra,ANAMBRA,Anambra,South East,FALSE,1050,NGN per journey,Transport January 2026,,Transport_report_JAN_2026.zip,TRANSPORT_COST_Watch_JAN_2026.xlsx,State Transport,6,6,F6
2026-01-01,2026-01-01,WATER,Water transport : water way passenger  transportat,STATE,Bauchi,BAUCHI,Bauchi,North East,FALSE,1370.54955291369,NGN per journey,Transport January 2026,,Transport_report_JAN_2026.zip,TRANSPORT_COST_Watch_JAN_2026.xlsx,State Transport,7,6,F7
2026-01-01,2026-01-01,WATER,Water transport : water way passenger  transportat,STATE,Bayelsa,BAYELSA,Bayelsa,South South,FALSE,5247.773595,NGN per journey,Transport January 2026,,Transport_report_JAN_2026.zip,TRANSPORT_COST_Watch_JAN_2026.xlsx,State Transport,8,6,F8
2026-01-01,2026-01-01,WATER,Water transport : water way passenger  transportat,STATE,Benue,BENUE,Benue,North Central,FALSE,1803.1354346887,NGN per journey,Transport January 2026,,Transport_report_JAN_2026.zip,TRANSPORT_COST_Watch_JAN_2026.xlsx,State Transport,9,6,F9
2026-01-01,2026-01-01,WATER,Water transport : water way passenger  transportat,STATE,Borno,BORNO,Borno,North East,FALSE,872.4883477125,NGN per journey,Transport January 2026,,Transport_report_JAN_2026.zip,TRANSPORT_COST_Watch_JAN_2026.xlsx,State Transport,10,6,F10
2026-01-01,2026-01-01,WATER,Water transport : water way passenger  transportat,STATE,Cross River,CROSS RIVER,Cross River,South South,FALSE,4787.6057989326,NGN per journey,Transport January 2026,,Transport_report_JAN_2026.zip,TRANSPORT_COST_Watch_JAN_2026.xlsx,State Transport,11,6,F11
2026-01-01,2026-01-01,WATER,Water transport : water way passenger  transportat,STATE,Delta,DELTA,Delta,South South,FALSE,4903.07489251403,NGN per journey,Transport January 2026,,Transport_report_JAN_2026.zip,TRANSPORT_COST_Watch_JAN_2026.xlsx,State Transport,12,6,F12
2026-01-01,2026-01-01,WATER,Water transport : water way passenger  transportat,STATE,Ebonyi,EBONYI,Ebonyi,South East,FALSE,1806.10634764672,NGN per journey,Transport January 2026,,Transport_report_JAN_2026.zip,TRANSPORT_COST_Watch_JAN_2026.xlsx,State Transport,13,6,F13
2026-01-01,2026-01-01,WATER,Water transport : water way passenger  transportat,STATE,Edo,EDO,Edo,South South,FALSE,4306.11634764672,NGN per journey,Transport January 2026,,Transport_report_JAN_2026.zip,TRANSPORT_COST_Watch_JAN_2026.xlsx,State Transport,14,6,F14
2026-01-01,2026-01-01,WATER,Water transport : water way passenger  transportat,STATE,Ekiti,EKITI,Ekiti,South West,FALSE,1396.01634764672,NGN per journey,Transport January 2026,,Transport_report_JAN_2026.zip,TRANSPORT_COST_Watch_JAN_2026.xlsx,State Transport,15,6,F15
2026-01-01,2026-01-01,WATER,Water transport : water way passenger  transportat,STATE,Enugu,ENUGU,Enugu,South East,FALSE,1500.0344,NGN per journey,Transport January 2026,,Transport_report_JAN_2026.zip,TRANSPORT_COST_Watch_JAN_2026.xlsx,State Transport,16,6,F16
2026-01-01,2026-01-01,WATER,Water transport : water way passenger  transportat,STATE,Gombe,GOMBE,Gombe,North East,FALSE,1150.86,NGN per journey,Transport January 2026,,Transport_report_JAN_2026.zip,TRANSPORT_COST_Watch_JAN_2026.xlsx,State Transport,17,6,F17
2026-01-01,2026-01-01,WATER,Water transport : water way passenger  transportat,STATE,Imo,IMO,Imo,South East,FALSE,1652.03822399863,NGN per journey,Transport January 2026,,Transport_report_JAN_2026.zip,TRANSPORT_COST_Watch_JAN_2026.xlsx,State Transport,18,6,F18
2026-01-01,2026-01-01,WATER,Water transport : water way passenger  transportat,STATE,Jigawa,JIGAWA,Jigawa,North West,FALSE,1500.38223998631,NGN per journey,Transport January 2026,,Transport_report_JAN_2026.zip,TRANSPORT_COST_Watch_JAN_2026.xlsx,State Transport,19,6,F19
2026-01-01,2026-01-01,WATER,Water transport : water way passenger  transportat,STATE,Kaduna,KADUNA,Kaduna,North West,FALSE,1240,NGN per journey,Transport January 2026,,Transport_report_JAN_2026.zip,TRANSPORT_COST_Watch_JAN_2026.xlsx,State Transport,20,6,F20
2026-01-01,2026-01-01,WATER,Water transport : water way passenger  transportat,STATE,Kano,KANO,Kano,North West,FALSE,1298.987604072,NGN per journey,Transport January 2026,,Transport_report_JAN_2026.zip,TRANSPORT_COST_Watch_JAN_2026.xlsx,State Transport,21,6,F21
2026-01-01,2026-01-01,WATER,Water transport : water way passenger  transportat,STATE,Katsina,KATSINA,Katsina,North West,FALSE,1340,NGN per journey,Transport January 2026,,Transport_report_JAN_2026.zip,TRANSPORT_COST_Watch_JAN_2026.xlsx,State Transport,22,6,F22
2026-01-01,2026-01-01,WATER,Water transport : water way passenger  transportat,STATE,Kebbi,KEBBI,Kebbi,North West,FALSE,1224.7632,NGN per journey,Transport January 2026,,Transport_report_JAN_2026.zip,TRANSPORT_COST_Watch_JAN_2026.xlsx,State Transport,23,6,F23
2026-01-01,2026-01-01,WATER,Water transport : water way passenger  transportat,STATE,Kogi,KOGI,Kogi,North Central,FALSE,2000,NGN per journey,Transport January 2026,,Transport_report_JAN_2026.zip,TRANSPORT_COST_Watch_JAN_2026.xlsx,State Transport,24,6,F24
2026-01-01,2026-01-01,WATER,Water transport : water way passenger  transportat,STATE,Kwara,KWARA,Kwara,North Central,FALSE,1800,NGN per journey,Transport January 2026,,Transport_report_JAN_2026.zip,TRANSPORT_COST_Watch_JAN_2026.xlsx,State Transport,25,6,F25
2026-01-01,2026-01-01,WATER,Water transport : water way passenger  transportat,STATE,Lagos,LAGOS,Lagos,South West,FALSE,2700,NGN per journey,Transport January 2026,,Transport_report_JAN_2026.zip,TRANSPORT_COST_Watch_JAN_2026.xlsx,State Transport,26,6,F26
2026-01-01,2026-01-01,WATER,Water transport : water way passenger  transportat,STATE,Nasarawa,NASARAWA,Nasarawa,North Central,FALSE,1358.83119242733,NGN per journey,Transport January 2026,,Transport_report_JAN_2026.zip,TRANSPORT_COST_Watch_JAN_2026.xlsx,State Transport,27,6,F27
2026-01-01,2026-01-01,WATER,Water transport : water way passenger  transportat,STATE,Niger,NIGER,Niger,North Central,FALSE,1288.9986408969,NGN per journey,Transport January 2026,,Transport_report_JAN_2026.zip,TRANSPORT_COST_Watch_JAN_2026.xlsx,State Transport,28,6,F28
2026-01-01,2026-01-01,WATER,Water transport : water way passenger  transportat,STATE,Ogun,OGUN,Ogun,South West,FALSE,2745.23017865,NGN per journey,Transport January 2026,,Transport_report_JAN_2026.zip,TRANSPORT_COST_Watch_JAN_2026.xlsx,State Transport,29,6,F29
2026-01-01,2026-01-01,WATER,Water transport : water way passenger  transportat,STATE,Ondo,ONDO,Ondo,South West,FALSE,2273.77016506,NGN per journey,Transport January 2026,,Transport_report_JAN_2026.zip,TRANSPORT_COST_Watch_JAN_2026.xlsx,State Transport,30,6,F30
2026-01-01,2026-01-01,WATER,Water transport : water way passenger  transportat,STATE,Osun,OSUN,Osun,South West,FALSE,1863.1687134004,NGN per journey,Transport January 2026,,Transport_report_JAN_2026.zip,TRANSPORT_COST_Watch_JAN_2026.xlsx,State Transport,31,6,F31
2026-01-01,2026-01-01,WATER,Water transport : water way passenger  transportat,STATE,Oyo,OYO,Oyo,South West,FALSE,1390,NGN per journey,Transport January 2026,,Transport_report_JAN_2026.zip,TRANSPORT_COST_Watch_JAN_2026.xlsx,State Transport,32,6,F32
2026-01-01,2026-01-01,WATER,Water transport : water way passenger  transportat,STATE,Plateau,PLATEAU,Plateau,North Central,FALSE,1705,NGN per journey,Transport January 2026,,Transport_report_JAN_2026.zip,TRANSPORT_COST_Watch_JAN_2026.xlsx,State Transport,33,6,F33
2026-01-01,2026-01-01,WATER,Water transport : water way passenger  transportat,STATE,Rivers,RIVERS,Rivers,South South,FALSE,6838.3446859605,NGN per journey,Transport January 2026,,Transport_report_JAN_2026.zip,TRANSPORT_COST_Watch_JAN_2026.xlsx,State Transport,34,6,F34
2026-01-01,2026-01-01,WATER,Water transport : water way passenger  transportat,STATE,Sokoto,SOKOTO,Sokoto,North West,FALSE,1770.08757345426,NGN per journey,Transport January 2026,,Transport_report_JAN_2026.zip,TRANSPORT_COST_Watch_JAN_2026.xlsx,State Transport,35,6,F35
2026-01-01,2026-01-01,WATER,Water transport : water way passenger  transportat,STATE,Taraba,TARABA,Taraba,North East,FALSE,1055.76550342737,NGN per journey,Transport January 2026,,Transport_report_JAN_2026.zip,TRANSPORT_COST_Watch_JAN_2026.xlsx,State Transport,36,6,F36
2026-01-01,2026-01-01,WATER,Water transport : water way passenger  transportat,STATE,Yobe,YOBE,Yobe,North East,FALSE,1370.82750281062,NGN per journey,Transport January 2026,,Transport_report_JAN_2026.zip,TRANSPORT_COST_Watch_JAN_2026.xlsx,State Transport,37,6,F37
2026-01-01,2026-01-01,WATER,Water transport : water way passenger  transportat,STATE,Zamfara,ZAMFARA,Zamfara,North West,FALSE,1532.01720464,NGN per journey,Transport January 2026,,Transport_report_JAN_2026.zip,TRANSPORT_COST_Watch_JAN_2026.xlsx,State Transport,38,6,F38
2026-02-01,2026-02-01,AIR,Air fare charg.for specified routes single journey,NATIONAL,Nigeria,Grand Total,,,TRUE,153647.94776191222,NGN per journey,Transport February 2026,,Transport_report_FEB_2026.zip,TRANSPORT_COST_Watch_FEB_2026.xlsx,State Transport,39,2,B39
2026-02-01,2026-02-01,AIR,Air fare charg.for specified routes single journey,STATE,Abia,ABIA,Abia,South East,FALSE,165000,NGN per journey,Transport February 2026,,Transport_report_FEB_2026.zip,TRANSPORT_COST_Watch_FEB_2026.xlsx,State Transport,2,2,B2
2026-02-01,2026-02-01,AIR,Air fare charg.for specified routes single journey,STATE,Abuja,ABUJA,Abuja,North Central,FALSE,158000.78,NGN per journey,Transport February 2026,,Transport_report_FEB_2026.zip,TRANSPORT_COST_Watch_FEB_2026.xlsx,State Transport,3,2,B3
2026-02-01,2026-02-01,AIR,Air fare charg.for specified routes single journey,STATE,Adamawa,ADAMAWA,Adamawa,North East,FALSE,154480.154986822,NGN per journey,Transport February 2026,,Transport_report_FEB_2026.zip,TRANSPORT_COST_Watch_FEB_2026.xlsx,State Transport,4,2,B4
2026-02-01,2026-02-01,AIR,Air fare charg.for specified routes single journey,STATE,Akwa Ibom,AKWA IBOM,Akwa Ibom,South South,FALSE,162146.714775,NGN per journey,Transport February 2026,,Transport_report_FEB_2026.zip,TRANSPORT_COST_Watch_FEB_2026.xlsx,State Transport,5,2,B5
2026-02-01,2026-02-01,AIR,Air fare charg.for specified routes single journey,STATE,Anambra,ANAMBRA,Anambra,South East,FALSE,145800,NGN per journey,Transport February 2026,,Transport_report_FEB_2026.zip,TRANSPORT_COST_Watch_FEB_2026.xlsx,State Transport,6,2,B6
2026-02-01,2026-02-01,AIR,Air fare charg.for specified routes single journey,STATE,Bauchi,BAUCHI,Bauchi,North East,FALSE,135650.875,NGN per journey,Transport February 2026,,Transport_report_FEB_2026.zip,TRANSPORT_COST_Watch_FEB_2026.xlsx,State Transport,7,2,B7
2026-02-01,2026-02-01,AIR,Air fare charg.for specified routes single journey,STATE,Bayelsa,BAYELSA,Bayelsa,South South,FALSE,163072.041236565,NGN per journey,Transport February 2026,,Transport_report_FEB_2026.zip,TRANSPORT_COST_Watch_FEB_2026.xlsx,State Transport,8,2,B8
2026-02-01,2026-02-01,AIR,Air fare charg.for specified routes single journey,STATE,Benue,BENUE,Benue,North Central,FALSE,144550.236565338,NGN per journey,Transport February 2026,,Transport_report_FEB_2026.zip,TRANSPORT_COST_Watch_FEB_2026.xlsx,State Transport,9,2,B9
2026-02-01,2026-02-01,AIR,Air fare charg.for specified routes single journey,STATE,Borno,BORNO,Borno,North East,FALSE,140000,NGN per journey,Transport February 2026,,Transport_report_FEB_2026.zip,TRANSPORT_COST_Watch_FEB_2026.xlsx,State Transport,10,2,B10
2026-02-01,2026-02-01,AIR,Air fare charg.for specified routes single journey,STATE,Cross River,CROSS RIVER,Cross River,South South,FALSE,165196.551864146,NGN per journey,Transport February 2026,,Transport_report_FEB_2026.zip,TRANSPORT_COST_Watch_FEB_2026.xlsx,State Transport,11,2,B11
